"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Sep-2024","EQ","549.30","550.85","539.60","549.55","549.90","548.90","544.54","570.35","375.70","16,69,285","90,89,92,849.25","39,902"
"25-Sep-2024","EQ","549.35","558.50","546.15","550.15","547.85","549.55","551.98","570.35","375.70","20,55,307","1,13,44,84,529.45","51,930"
"24-Sep-2024","EQ","550.50","553.50","547.00","546.95","549.15","550.15","549.95","570.35","375.70","22,82,741","1,25,53,91,711.35","49,507"
"23-Sep-2024","EQ","538.55","548.15","534.00","538.90","547.00","546.95","543.15","570.35","375.70","11,63,966","63,22,03,746.30","41,234"
"20-Sep-2024","EQ","541.00","543.05","530.35","542.60","536.45","538.90","536.14","570.35","375.70","28,53,876","1,53,00,88,356.75","61,684"
"19-Sep-2024","EQ","539.00","547.35","533.50","535.50","543.00","542.60","540.45","570.35","375.70","23,10,330","1,24,86,08,000.80","50,508"
"18-Sep-2024","EQ","547.95","553.80","533.05","548.10","535.00","535.50","542.38","570.35","375.70","31,50,517","1,70,87,87,249.70","53,529"
"17-Sep-2024","EQ","549.00","562.75","545.55","529.85","547.00","548.10","554.46","570.35","375.70","1,66,18,937","9,21,44,58,681.70","2,53,309"
"16-Sep-2024","EQ","518.00","531.25","517.15","517.15","530.90","529.85","526.94","570.35","375.70","30,36,959","1,60,03,10,080.35","61,730"
"13-Sep-2024","EQ","523.90","525.25","516.05","524.80","516.70","517.15","519.22","570.35","375.70","8,93,118","46,37,23,610.30","27,918"
"12-Sep-2024","EQ","530.00","532.40","521.50","527.85","524.95","524.80","525.32","570.35","375.70","6,49,028","34,09,47,961.65","22,585"
"11-Sep-2024","EQ","541.00","541.40","524.65","539.65","529.00","527.85","529.47","570.35","375.70","11,93,376","63,18,53,532.30","29,522"
"10-Sep-2024","EQ","534.50","541.20","533.20","532.05","540.50","539.65","537.99","570.35","375.70","7,19,321","38,69,85,617.30","25,793"
"09-Sep-2024","EQ","538.55","545.00","526.20","542.35","532.65","532.05","533.93","570.35","375.70","13,27,106","70,85,83,836.35","33,507"
"06-Sep-2024","EQ","556.60","561.80","535.55","556.00","542.25","542.35","546.56","570.35","375.70","20,94,524","1,14,47,91,136.65","51,434"
"05-Sep-2024","EQ","552.25","562.50","550.00","549.00","556.00","556.00","557.66","570.35","375.70","27,60,660","1,53,95,07,199.40","51,209"
"04-Sep-2024","EQ","553.55","557.90","542.90","555.45","552.10","549.00","552.03","570.35","375.70","14,64,043","80,82,00,450.90","34,497"
